ticker,period_start_filing,period_end_filing,price_start,price_end,return_pct
AKAM,2020-05-15,2020-08-14,98.09,107.90,10.00
AKAM,2020-08-14,2020-11-16,107.90,101.68,-5.76
AKAM,2020-11-16,2021-02-16,101.68,98.88,-2.75
AKAM,2021-02-16,2021-06-01,98.88,113.85,15.14
AKAM,2021-06-01,2021-08-16,113.85,115.26,1.24
AKAM,2021-08-16,2021-11-15,115.26,108.48,-5.88
AKAM,2021-11-15,2022-02-14,108.48,110.65,2.00
AKAM,2022-02-14,2022-05-16,110.65,98.92,-10.60
AKAM,2022-05-16,2022-08-15,98.92,97.08,-1.86
AKAM,2022-08-15,2022-11-14,97.08,91.53,-5.72
AKAM,2022-11-14,2023-02-14,91.53,87.79,-4.09
AKAM,2023-02-14,2023-05-15,87.79,85.92,-2.13
AKAM,2023-05-15,2023-08-14,85.92,103.95,20.98
AKAM,2023-08-14,2023-11-14,103.95,112.12,7.86
AKAM,2023-11-14,2024-02-14,112.12,114.80,2.39
AKAM,2024-02-14,2024-05-15,114.80,95.98,-16.39
AKAM,2024-05-15,2024-08-14,95.98,99.73,3.91
AKAM,2024-08-14,2024-11-14,99.73,88.35,-11.41
AKAM,2024-11-14,2025-02-14,88.35,100.01,13.20
AKAM,2025-02-14,2025-05-15,100.01,76.51,-23.50
AKAM,2025-05-15,2025-08-14,76.51,74.27,-2.93
AKAM,2025-08-14,2025-11-14,74.27,87.17,17.37
AKAM,2025-11-14,2026-02-17,87.17,108.42,24.38
AKAM,2026-02-17,2026-05-18,108.42,150.77,39.06
ALAB,2020-05-15,2020-08-14,,,PRE_IPO
ALAB,2020-08-14,2020-11-16,,,PRE_IPO
ALAB,2020-11-16,2021-02-16,,,PRE_IPO
ALAB,2021-02-16,2021-06-01,,,PRE_IPO
ALAB,2021-06-01,2021-08-16,,,PRE_IPO
ALAB,2021-08-16,2021-11-15,,,PRE_IPO
ALAB,2021-11-15,2022-02-14,,,PRE_IPO
ALAB,2022-02-14,2022-05-16,,,PRE_IPO
ALAB,2022-05-16,2022-08-15,,,PRE_IPO
ALAB,2022-08-15,2022-11-14,,,PRE_IPO
ALAB,2022-11-14,2023-02-14,,,PRE_IPO
ALAB,2023-02-14,2023-05-15,,,PRE_IPO
ALAB,2023-05-15,2023-08-14,,,PRE_IPO
ALAB,2023-08-14,2023-11-14,,,PRE_IPO
ALAB,2023-11-14,2024-02-14,,,PRE_IPO
ALAB,2024-02-14,2024-05-15,,,PRE_IPO
ALAB,2024-05-15,2024-08-14,77.42,38.86,-49.81
ALAB,2024-08-14,2024-11-14,38.86,88.49,127.71
ALAB,2024-11-14,2025-02-14,88.49,87.85,-0.72
ALAB,2025-02-14,2025-05-15,87.85,92.19,4.94
ALAB,2025-05-15,2025-08-14,92.19,190.69,106.84
ALAB,2025-08-14,2025-11-14,190.69,144.34,-24.31
ALAB,2025-11-14,2026-02-17,144.34,123.69,-14.31
ALAB,2026-02-17,2026-05-18,123.69,215.58,74.29
AMBQ,2020-05-15,2020-08-14,,,PRE_IPO
AMBQ,2020-08-14,2020-11-16,,,PRE_IPO
AMBQ,2020-11-16,2021-02-16,,,PRE_IPO
AMBQ,2021-02-16,2021-06-01,,,PRE_IPO
AMBQ,2021-06-01,2021-08-16,,,PRE_IPO
AMBQ,2021-08-16,2021-11-15,,,PRE_IPO
AMBQ,2021-11-15,2022-02-14,,,PRE_IPO
AMBQ,2022-02-14,2022-05-16,,,PRE_IPO
AMBQ,2022-05-16,2022-08-15,,,PRE_IPO
AMBQ,2022-08-15,2022-11-14,,,PRE_IPO
AMBQ,2022-11-14,2023-02-14,,,PRE_IPO
AMBQ,2023-02-14,2023-05-15,,,PRE_IPO
AMBQ,2023-05-15,2023-08-14,,,PRE_IPO
AMBQ,2023-08-14,2023-11-14,,,PRE_IPO
AMBQ,2023-11-14,2024-02-14,,,PRE_IPO
AMBQ,2024-02-14,2024-05-15,,,PRE_IPO
AMBQ,2024-05-15,2024-08-14,,,PRE_IPO
AMBQ,2024-08-14,2024-11-14,,,PRE_IPO
AMBQ,2024-11-14,2025-02-14,,,PRE_IPO
AMBQ,2025-02-14,2025-05-15,,,PRE_IPO
AMBQ,2025-05-15,2025-08-14,,,PRE_IPO
AMBQ,2025-08-14,2025-11-14,37.79,24.66,-34.74
AMBQ,2025-11-14,2026-02-17,24.66,29.63,20.15
AMBQ,2026-02-17,2026-05-18,29.63,71.34,140.77
AMD,2020-05-15,2020-08-14,54.20,81.30,50.00
AMD,2020-08-14,2020-11-16,81.30,83.73,2.99
AMD,2020-11-16,2021-02-16,83.73,91.46,9.23
AMD,2021-02-16,2021-06-01,91.46,80.81,-11.64
AMD,2021-06-01,2021-08-16,80.81,107.48,33.00
AMD,2021-08-16,2021-11-15,107.48,146.49,36.30
AMD,2021-11-15,2022-02-14,146.49,114.27,-21.99
AMD,2022-02-14,2022-05-16,114.27,94.24,-17.53
AMD,2022-05-16,2022-08-15,94.24,101.01,7.18
AMD,2022-08-15,2022-11-14,101.01,73.53,-27.21
AMD,2022-11-14,2023-02-14,73.53,85.95,16.89
AMD,2023-02-14,2023-05-15,85.95,97.40,13.32
AMD,2023-05-15,2023-08-14,97.40,111.98,14.97
AMD,2023-08-14,2023-11-14,111.98,119.88,7.05
AMD,2023-11-14,2024-02-14,119.88,178.70,49.07
AMD,2024-02-14,2024-05-15,178.70,159.67,-10.65
AMD,2024-05-15,2024-08-14,159.67,140.75,-11.85
AMD,2024-08-14,2024-11-14,140.75,138.84,-1.36
AMD,2024-11-14,2025-02-14,138.84,113.10,-18.54
AMD,2025-02-14,2025-05-15,113.10,114.99,1.67
AMD,2025-05-15,2025-08-14,114.99,180.95,57.36
AMD,2025-08-14,2025-11-14,180.95,246.81,36.40
AMD,2025-11-14,2026-02-17,246.81,203.08,-17.72
AMD,2026-02-17,2026-05-18,203.08,420.99,107.30
AMKR,2020-05-15,2020-08-14,8.72,12.50,43.34
AMKR,2020-08-14,2020-11-16,12.50,12.74,1.93
AMKR,2020-11-16,2021-02-16,12.74,23.24,82.40
AMKR,2021-02-16,2021-06-01,23.24,20.08,-13.60
AMKR,2021-06-01,2021-08-16,20.08,24.30,20.99
AMKR,2021-08-16,2021-11-15,24.30,21.89,-9.91
AMKR,2021-11-15,2022-02-14,21.89,19.84,-9.38
AMKR,2022-02-14,2022-05-16,19.84,17.94,-9.55
AMKR,2022-05-16,2022-08-15,17.94,21.17,18.00
AMKR,2022-08-15,2022-11-14,21.17,24.72,16.76
AMKR,2022-11-14,2023-02-14,24.72,26.14,5.75
AMKR,2023-02-14,2023-05-15,26.14,20.76,-20.60
AMKR,2023-05-15,2023-08-14,20.76,25.08,20.81
AMKR,2023-08-14,2023-11-14,25.08,24.05,-4.11
AMKR,2023-11-14,2024-02-14,24.05,29.28,21.75
AMKR,2024-02-14,2024-05-15,29.28,32.44,10.79
AMKR,2024-05-15,2024-08-14,32.44,30.64,-5.54
AMKR,2024-08-14,2024-11-14,30.64,25.11,-18.03
AMKR,2024-11-14,2025-02-14,25.11,22.13,-11.90
AMKR,2025-02-14,2025-05-15,22.13,19.66,-11.13
AMKR,2025-05-15,2025-08-14,19.66,24.31,23.63
AMKR,2025-08-14,2025-11-14,24.31,31.52,29.65
AMKR,2025-11-14,2026-02-17,31.52,46.70,48.16
AMKR,2026-02-17,2026-05-18,46.70,65.97,41.26
AMZN,2020-05-15,2020-08-14,120.49,157.40,30.64
AMZN,2020-08-14,2020-11-16,157.40,156.55,-0.54
AMZN,2020-11-16,2021-02-16,156.55,163.45,4.40
AMZN,2021-02-16,2021-06-01,163.45,160.93,-1.54
AMZN,2021-06-01,2021-08-16,160.93,164.95,2.50
AMZN,2021-08-16,2021-11-15,164.95,177.28,7.48
AMZN,2021-11-15,2022-02-14,177.28,155.17,-12.48
AMZN,2022-02-14,2022-05-16,155.17,110.81,-28.59
AMZN,2022-05-16,2022-08-15,110.81,143.18,29.21
AMZN,2022-08-15,2022-11-14,143.18,98.49,-31.21
AMZN,2022-11-14,2023-02-14,98.49,99.70,1.23
AMZN,2023-02-14,2023-05-15,99.70,111.20,11.53
AMZN,2023-05-15,2023-08-14,111.20,140.57,26.41
AMZN,2023-08-14,2023-11-14,140.57,145.80,3.72
AMZN,2023-11-14,2024-02-14,145.80,170.98,17.27
AMZN,2024-02-14,2024-05-15,170.98,185.99,8.78
AMZN,2024-05-15,2024-08-14,185.99,170.10,-8.54
AMZN,2024-08-14,2024-11-14,170.10,211.48,24.33
AMZN,2024-11-14,2025-02-14,211.48,228.68,8.13
AMZN,2025-02-14,2025-05-15,228.68,205.17,-10.28
AMZN,2025-05-15,2025-08-14,205.17,230.98,12.58
AMZN,2025-08-14,2025-11-14,230.98,234.69,1.61
AMZN,2025-11-14,2026-02-17,234.69,201.15,-14.29
AMZN,2026-02-17,2026-05-18,201.15,264.86,31.67
AVGO,2020-05-15,2020-08-14,22.70,28.87,27.18
AVGO,2020-08-14,2020-11-16,28.87,33.84,17.22
AVGO,2020-11-16,2021-02-16,33.84,43.84,29.54
AVGO,2021-02-16,2021-06-01,43.84,42.30,-3.51
AVGO,2021-06-01,2021-08-16,42.30,44.44,5.05
AVGO,2021-08-16,2021-11-15,44.44,51.88,16.75
AVGO,2021-11-15,2022-02-14,51.88,53.40,2.92
AVGO,2022-02-14,2022-05-16,53.40,54.14,1.39
AVGO,2022-05-16,2022-08-15,54.14,52.36,-3.28
AVGO,2022-08-15,2022-11-14,52.36,48.48,-7.41
AVGO,2022-11-14,2023-02-14,48.48,57.37,18.34
AVGO,2023-02-14,2023-05-15,57.37,61.38,6.99
AVGO,2023-05-15,2023-08-14,61.38,82.38,34.21
AVGO,2023-08-14,2023-11-14,82.38,94.35,14.54
AVGO,2023-11-14,2024-02-14,94.35,122.97,30.33
AVGO,2024-02-14,2024-05-15,122.97,140.51,14.27
AVGO,2024-05-15,2024-08-14,140.51,154.77,10.15
AVGO,2024-08-14,2024-11-14,154.77,167.77,8.40
AVGO,2024-11-14,2025-02-14,167.77,230.08,37.14
AVGO,2025-02-14,2025-05-15,230.08,230.38,0.13
AVGO,2025-05-15,2025-08-14,230.38,308.94,34.10
AVGO,2025-08-14,2025-11-14,308.94,340.53,10.22
AVGO,2025-11-14,2026-02-17,340.53,331.29,-2.71
AVGO,2026-02-17,2026-05-18,331.29,420.01,26.78
CIEN,2020-05-15,2020-08-14,49.65,59.74,20.32
CIEN,2020-08-14,2020-11-16,59.74,44.13,-26.13
CIEN,2020-11-16,2021-02-16,44.13,55.62,26.04
CIEN,2021-02-16,2021-06-01,55.62,53.50,-3.81
CIEN,2021-06-01,2021-08-16,53.50,55.99,4.65
CIEN,2021-08-16,2021-11-15,55.99,61.55,9.93
CIEN,2021-11-15,2022-02-14,61.55,63.82,3.69
CIEN,2022-02-14,2022-05-16,63.82,51.37,-19.51
CIEN,2022-05-16,2022-08-15,51.37,55.17,7.40
CIEN,2022-08-15,2022-11-14,55.17,44.69,-19.00
CIEN,2022-11-14,2023-02-14,44.69,48.99,9.62
CIEN,2023-02-14,2023-05-15,48.99,44.42,-9.33
CIEN,2023-05-15,2023-08-14,44.42,42.06,-5.31
CIEN,2023-08-14,2023-11-14,42.06,45.67,8.58
CIEN,2023-11-14,2024-02-14,45.67,57.38,25.64
CIEN,2024-02-14,2024-05-15,57.38,49.32,-14.05
CIEN,2024-05-15,2024-08-14,49.32,50.03,1.44
CIEN,2024-08-14,2024-11-14,50.03,69.75,39.42
CIEN,2024-11-14,2025-02-14,69.75,89.80,28.75
CIEN,2025-02-14,2025-05-15,89.80,79.80,-11.14
CIEN,2025-05-15,2025-08-14,79.80,91.42,14.56
CIEN,2025-08-14,2025-11-14,91.42,191.71,109.70
CIEN,2025-11-14,2026-02-17,191.71,302.33,57.70
CIEN,2026-02-17,2026-05-18,302.33,524.53,73.50
COHR,2020-05-15,2020-08-14,40.01,46.57,16.40
COHR,2020-08-14,2020-11-16,46.57,60.27,29.42
COHR,2020-11-16,2021-02-16,60.27,91.95,52.56
COHR,2021-02-16,2021-06-01,91.95,67.62,-26.46
COHR,2021-06-01,2021-08-16,67.62,62.23,-7.97
COHR,2021-08-16,2021-11-15,62.23,65.35,5.01
COHR,2021-11-15,2022-02-14,65.35,67.65,3.52
COHR,2022-02-14,2022-05-16,67.65,62.25,-7.98
COHR,2022-05-16,2022-08-15,62.25,53.25,-14.46
COHR,2022-08-15,2022-11-14,53.25,37.89,-28.85
COHR,2022-11-14,2023-02-14,37.89,44.43,17.26
COHR,2023-02-14,2023-05-15,44.43,28.77,-35.25
COHR,2023-05-15,2023-08-14,28.77,47.61,65.48
COHR,2023-08-14,2023-11-14,47.61,35.43,-25.58
COHR,2023-11-14,2024-02-14,35.43,62.01,75.02
COHR,2024-02-14,2024-05-15,62.01,57.08,-7.95
COHR,2024-05-15,2024-08-14,57.08,66.99,17.36
COHR,2024-08-14,2024-11-14,66.99,100.01,49.29
COHR,2024-11-14,2025-02-14,100.01,86.80,-13.21
COHR,2025-02-14,2025-05-15,86.80,78.82,-9.19
COHR,2025-05-15,2025-08-14,78.82,91.65,16.28
COHR,2025-08-14,2025-11-14,91.65,139.33,52.02
COHR,2025-11-14,2026-02-17,139.33,219.96,57.87
COHR,2026-02-17,2026-05-18,219.96,362.83,64.95
CRWV,2020-05-15,2020-08-14,,,PRE_IPO
CRWV,2020-08-14,2020-11-16,,,PRE_IPO
CRWV,2020-11-16,2021-02-16,,,PRE_IPO
CRWV,2021-02-16,2021-06-01,,,PRE_IPO
CRWV,2021-06-01,2021-08-16,,,PRE_IPO
CRWV,2021-08-16,2021-11-15,,,PRE_IPO
CRWV,2021-11-15,2022-02-14,,,PRE_IPO
CRWV,2022-02-14,2022-05-16,,,PRE_IPO
CRWV,2022-05-16,2022-08-15,,,PRE_IPO
CRWV,2022-08-15,2022-11-14,,,PRE_IPO
CRWV,2022-11-14,2023-02-14,,,PRE_IPO
CRWV,2023-02-14,2023-05-15,,,PRE_IPO
CRWV,2023-05-15,2023-08-14,,,PRE_IPO
CRWV,2023-08-14,2023-11-14,,,PRE_IPO
CRWV,2023-11-14,2024-02-14,,,PRE_IPO
CRWV,2024-02-14,2024-05-15,,,PRE_IPO
CRWV,2024-05-15,2024-08-14,,,PRE_IPO
CRWV,2024-08-14,2024-11-14,,,PRE_IPO
CRWV,2024-11-14,2025-02-14,,,PRE_IPO
CRWV,2025-02-14,2025-05-15,,,PRE_IPO
CRWV,2025-05-15,2025-08-14,65.77,99.50,51.29
CRWV,2025-08-14,2025-11-14,99.50,77.36,-22.26
CRWV,2025-11-14,2026-02-17,77.36,91.00,17.63
CRWV,2026-02-17,2026-05-18,91.00,103.77,14.03
GOOGL,2020-05-15,2020-08-14,68.05,74.57,9.58
GOOGL,2020-08-14,2020-11-16,74.57,87.92,17.90
GOOGL,2020-11-16,2021-02-16,87.92,104.61,18.98
GOOGL,2021-02-16,2021-06-01,104.61,118.01,12.81
GOOGL,2021-06-01,2021-08-16,118.01,137.09,16.17
GOOGL,2021-08-16,2021-11-15,137.09,147.15,7.33
GOOGL,2021-11-15,2022-02-14,147.15,134.33,-8.71
GOOGL,2022-02-14,2022-05-16,134.33,113.44,-15.55
GOOGL,2022-05-16,2022-08-15,113.44,121.01,6.67
GOOGL,2022-08-15,2022-11-14,121.01,94.86,-21.61
GOOGL,2022-11-14,2023-02-14,94.86,93.85,-1.07
GOOGL,2023-02-14,2023-05-15,93.85,115.49,23.06
GOOGL,2023-05-15,2023-08-14,115.49,130.18,12.72
GOOGL,2023-08-14,2023-11-14,130.18,132.45,1.74
GOOGL,2023-11-14,2024-02-14,132.45,144.66,9.22
GOOGL,2024-02-14,2024-05-15,144.66,170.99,18.21
GOOGL,2024-05-15,2024-08-14,170.99,159.14,-6.93
GOOGL,2024-08-14,2024-11-14,159.14,174.47,9.63
GOOGL,2024-11-14,2025-02-14,174.47,184.27,5.62
GOOGL,2025-02-14,2025-05-15,184.27,163.30,-11.38
GOOGL,2025-05-15,2025-08-14,163.30,202.36,23.92
GOOGL,2025-08-14,2025-11-14,202.36,275.87,36.32
GOOGL,2025-11-14,2026-02-17,275.87,301.63,9.34
GOOGL,2026-02-17,2026-05-18,301.63,396.70,31.52
HPE,2020-05-15,2020-08-14,7.53,8.08,7.26
HPE,2020-08-14,2020-11-16,8.08,8.99,11.34
HPE,2020-11-16,2021-02-16,8.99,12.22,35.88
HPE,2021-02-16,2021-06-01,12.22,13.86,13.44
HPE,2021-06-01,2021-08-16,13.86,13.02,-6.06
HPE,2021-08-16,2021-11-15,13.02,12.87,-1.19
HPE,2021-11-15,2022-02-14,12.87,14.88,15.65
HPE,2022-02-14,2022-05-16,14.88,14.19,-4.64
HPE,2022-05-16,2022-08-15,14.19,13.31,-6.18
HPE,2022-08-15,2022-11-14,13.31,13.85,4.03
HPE,2022-11-14,2023-02-14,13.85,15.06,8.76
HPE,2023-02-14,2023-05-15,15.06,13.13,-12.85
HPE,2023-05-15,2023-08-14,13.13,16.29,24.06
HPE,2023-08-14,2023-11-14,16.29,15.30,-6.04
HPE,2023-11-14,2024-02-14,15.30,14.31,-6.52
HPE,2024-02-14,2024-05-15,14.31,17.00,18.85
HPE,2024-05-15,2024-08-14,17.00,16.92,-0.46
HPE,2024-08-14,2024-11-14,16.92,20.46,20.88
HPE,2024-11-14,2025-02-14,20.46,20.94,2.37
HPE,2025-02-14,2025-05-15,20.94,17.14,-18.18
HPE,2025-05-15,2025-08-14,17.14,20.89,21.88
HPE,2025-08-14,2025-11-14,20.89,22.48,7.65
HPE,2025-11-14,2026-02-17,22.48,21.77,-3.19
HPE,2026-02-17,2026-05-18,21.77,32.90,51.17
INTC,2020-05-15,2020-08-14,51.96,43.88,-15.54
INTC,2020-08-14,2020-11-16,43.88,41.76,-4.84
INTC,2020-11-16,2021-02-16,41.76,56.82,36.07
INTC,2021-02-16,2021-06-01,56.82,52.06,-8.37
INTC,2021-06-01,2021-08-16,52.06,49.25,-5.40
INTC,2021-08-16,2021-11-15,49.25,46.67,-5.24
INTC,2021-11-15,2022-02-14,46.67,44.47,-4.72
INTC,2022-02-14,2022-05-16,44.47,40.58,-8.74
INTC,2022-05-16,2022-08-15,40.58,34.57,-14.79
INTC,2022-08-15,2022-11-14,34.57,29.27,-15.36
INTC,2022-11-14,2023-02-14,29.27,27.95,-4.48
INTC,2023-02-14,2023-05-15,27.95,29.20,4.48
INTC,2023-05-15,2023-08-14,29.20,35.09,20.16
INTC,2023-08-14,2023-11-14,35.09,38.89,10.82
INTC,2023-11-14,2024-02-14,38.89,43.73,12.46
INTC,2024-02-14,2024-05-15,43.73,31.07,-28.95
INTC,2024-05-15,2024-08-14,31.07,19.92,-35.89
INTC,2024-08-14,2024-11-14,19.92,25.03,25.65
INTC,2024-11-14,2025-02-14,25.03,23.60,-5.71
INTC,2025-02-14,2025-05-15,23.60,21.55,-8.69
INTC,2025-05-15,2025-08-14,21.55,23.86,10.72
INTC,2025-08-14,2025-11-14,23.86,35.52,48.87
INTC,2025-11-14,2026-02-17,35.52,46.18,30.01
INTC,2026-02-17,2026-05-18,46.18,108.17,134.24
LITE,2020-05-15,2020-08-14,67.73,92.99,37.30
LITE,2020-08-14,2020-11-16,92.99,82.64,-11.13
LITE,2020-11-16,2021-02-16,82.64,94.23,14.02
LITE,2021-02-16,2021-06-01,94.23,80.06,-15.04
LITE,2021-06-01,2021-08-16,80.06,78.38,-2.10
LITE,2021-08-16,2021-11-15,78.38,90.06,14.90
LITE,2021-11-15,2022-02-14,90.06,93.36,3.66
LITE,2022-02-14,2022-05-16,93.36,87.18,-6.62
LITE,2022-05-16,2022-08-15,87.18,96.19,10.33
LITE,2022-08-15,2022-11-14,96.19,56.59,-41.17
LITE,2022-11-14,2023-02-14,56.59,59.32,4.82
LITE,2023-02-14,2023-05-15,59.32,45.12,-23.94
LITE,2023-05-15,2023-08-14,45.12,50.58,12.10
LITE,2023-08-14,2023-11-14,50.58,43.56,-13.88
LITE,2023-11-14,2024-02-14,43.56,49.59,13.84
LITE,2024-02-14,2024-05-15,49.59,45.72,-7.80
LITE,2024-05-15,2024-08-14,45.72,45.53,-0.42
LITE,2024-08-14,2024-11-14,45.53,85.13,86.98
LITE,2024-11-14,2025-02-14,85.13,77.68,-8.75
LITE,2025-02-14,2025-05-15,77.68,77.76,0.10
LITE,2025-05-15,2025-08-14,77.76,114.62,47.40
LITE,2025-08-14,2025-11-14,114.62,232.15,102.54
LITE,2025-11-14,2026-02-17,232.15,600.42,158.63
LITE,2026-02-17,2026-05-18,600.42,884.98,47.39
LRCX,2020-05-15,2020-08-14,23.56,35.09,48.95
LRCX,2020-08-14,2020-11-16,35.09,41.41,18.03
LRCX,2020-11-16,2021-02-16,41.41,55.93,35.06
LRCX,2021-02-16,2021-06-01,55.93,61.49,9.94
LRCX,2021-06-01,2021-08-16,61.49,55.90,-9.09
LRCX,2021-08-16,2021-11-15,55.90,59.98,7.29
LRCX,2021-11-15,2022-02-14,59.98,53.24,-11.23
LRCX,2022-02-14,2022-05-16,53.24,46.16,-13.30
LRCX,2022-05-16,2022-08-15,46.16,49.66,7.58
LRCX,2022-08-15,2022-11-14,49.66,46.33,-6.71
LRCX,2022-11-14,2023-02-14,46.33,49.93,7.79
LRCX,2023-02-14,2023-05-15,49.93,53.61,7.37
LRCX,2023-05-15,2023-08-14,53.61,64.95,21.14
LRCX,2023-08-14,2023-11-14,64.95,67.85,4.47
LRCX,2023-11-14,2024-02-14,67.85,89.65,32.13
LRCX,2024-02-14,2024-05-15,89.65,92.99,3.72
LRCX,2024-05-15,2024-08-14,92.99,83.10,-10.64
LRCX,2024-08-14,2024-11-14,83.10,73.74,-11.26
LRCX,2024-11-14,2025-02-14,73.74,81.84,10.98
LRCX,2025-02-14,2025-05-15,81.84,84.11,2.77
LRCX,2025-05-15,2025-08-14,84.11,106.79,26.96
LRCX,2025-08-14,2025-11-14,106.79,147.74,38.34
LRCX,2025-11-14,2026-02-17,147.74,235.13,59.16
LRCX,2026-02-17,2026-05-18,235.13,277.76,18.13
LSCC,2020-05-15,2020-08-14,22.11,29.46,33.24
LSCC,2020-08-14,2020-11-16,29.46,41.53,40.97
LSCC,2020-11-16,2021-02-16,41.53,48.63,17.10
LSCC,2021-02-16,2021-06-01,48.63,52.29,7.53
LSCC,2021-06-01,2021-08-16,52.29,58.33,11.55
LSCC,2021-08-16,2021-11-15,58.33,83.14,42.53
LSCC,2021-11-15,2022-02-14,83.14,55.56,-33.17
LSCC,2022-02-14,2022-05-16,55.56,47.76,-14.04
LSCC,2022-05-16,2022-08-15,47.76,64.03,34.07
LSCC,2022-08-15,2022-11-14,64.03,64.63,0.94
LSCC,2022-11-14,2023-02-14,64.63,89.27,38.12
LSCC,2023-02-14,2023-05-15,89.27,83.96,-5.95
LSCC,2023-05-15,2023-08-14,83.96,88.33,5.20
LSCC,2023-08-14,2023-11-14,88.33,58.58,-33.68
LSCC,2023-11-14,2024-02-14,58.58,76.26,30.18
LSCC,2024-02-14,2024-05-15,76.26,72.34,-5.14
LSCC,2024-05-15,2024-08-14,72.34,46.61,-35.57
LSCC,2024-08-14,2024-11-14,46.61,50.63,8.62
LSCC,2024-11-14,2025-02-14,50.63,64.42,27.24
LSCC,2025-02-14,2025-05-15,64.42,52.25,-18.89
LSCC,2025-05-15,2025-08-14,52.25,63.55,21.63
LSCC,2025-08-14,2025-11-14,63.55,64.18,0.99
LSCC,2025-11-14,2026-02-17,64.18,97.50,51.92
LSCC,2026-02-17,2026-05-18,97.50,123.15,26.31
MDB,2020-05-15,2020-08-14,196.28,199.13,1.45
MDB,2020-08-14,2020-11-16,199.13,242.94,22.00
MDB,2020-11-16,2021-02-16,242.94,408.21,68.03
MDB,2021-02-16,2021-06-01,408.21,289.74,-29.02
MDB,2021-06-01,2021-08-16,289.74,367.45,26.82
MDB,2021-08-16,2021-11-15,367.45,561.89,52.92
MDB,2021-11-15,2022-02-14,561.89,429.93,-23.49
MDB,2022-02-14,2022-05-16,429.93,252.00,-41.39
MDB,2022-05-16,2022-08-15,252.00,375.92,49.17
MDB,2022-08-15,2022-11-14,375.92,171.08,-54.49
MDB,2022-11-14,2023-02-14,171.08,228.81,33.74
MDB,2023-02-14,2023-05-15,228.81,276.17,20.70
MDB,2023-05-15,2023-08-14,276.17,364.41,31.95
MDB,2023-08-14,2023-11-14,364.41,397.77,9.15
MDB,2023-11-14,2024-02-14,397.77,486.51,22.31
MDB,2024-02-14,2024-05-15,486.51,376.49,-22.61
MDB,2024-05-15,2024-08-14,376.49,243.44,-35.34
MDB,2024-08-14,2024-11-14,243.44,291.59,19.78
MDB,2024-11-14,2025-02-14,291.59,289.63,-0.67
MDB,2025-02-14,2025-05-15,289.63,190.50,-34.23
MDB,2025-05-15,2025-08-14,190.50,204.37,7.28
MDB,2025-08-14,2025-11-14,204.37,352.61,72.54
MDB,2025-11-14,2026-02-17,352.61,354.36,0.50
MDB,2026-02-17,2026-05-18,354.36,330.00,-6.87
META,2020-05-15,2020-08-14,209.04,258.97,23.88
META,2020-08-14,2020-11-16,258.97,276.53,6.78
META,2020-11-16,2021-02-16,276.53,271.59,-1.79
META,2021-02-16,2021-06-01,271.59,326.26,20.13
META,2021-06-01,2021-08-16,326.26,363.37,11.37
META,2021-08-16,2021-11-15,363.37,344.53,-5.18
META,2021-11-15,2022-02-14,344.53,215.80,-37.36
META,2022-02-14,2022-05-16,215.80,198.30,-8.11
META,2022-05-16,2022-08-15,198.30,179.32,-9.57
META,2022-08-15,2022-11-14,179.32,113.23,-36.86
META,2022-11-14,2023-02-14,113.23,177.92,57.14
META,2023-02-14,2023-05-15,177.92,236.78,33.08
META,2023-05-15,2023-08-14,236.78,303.52,28.19
